date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3
2026-01-26,2026-01,Monday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,8,0.9971533285767441,41200.0,0.5,0.9971533285767441,0,0.9694069712884129,18000.0,0.5,0.9694069712884129,0.02774635728833119,1.0,1.0
2026-01-27,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,8,0.9267760023970126,29600.0,0.5,0.9267760023970126,7,0.4514554813080431,13600.0,0.5,0.4514554813080431,0.47532052108896955,1.0,1.0
2026-01-27,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,7,0.9970020032741089,27800.0,0.5,0.9970020032741089,1,0.9680464097103121,17100.0,0.5,0.9680464097103121,0.028955593563796844,1.0,1.0
2026-01-27,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,6,0.99752045630012,31400.0,0.5,0.99752045630012,3,0.9967534840688175,37900.0,0.5,0.9967534840688175,0.0007669722313025096,1.0,1.0
2026-01-28,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,1,0.9530126984584598,45600.0,0.5,0.9530126984584598,2,0.005408236200850563,3000.0,0.5,0.005408236200850563,0.9476044622576093,1.0,1.0
2026-01-28,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,6,0.9829855418938047,19400.0,0.5,0.9829855418938047,7,0.026784000641283237,4700.0,0.5,0.026784000641283237,0.9562015412525214,1.0,1.0
2026-01-28,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,5,0.9001580997765272,13400.0,0.5,0.9001580997765272,4,0.005281724706061667,-26400.0,0.5,0.005281724706061667,0.8948763750704655,1.0,1.0
2026-01-29,2026-01,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.0,6,0.7618982053135553,23900.0,0.5,0.7618982053135553,9,0.008534613237488803,8900.0,0.5,0.008534613237488803,0.7533635920760665,1.0,1.0
2026-01-29,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,0.75,0,0.9793229573421872,10200.0,0.5,0.9793229573421872,1,0.8113163084637351,8500.0,0.5,0.8113163084637351,0.16800664887845207,1.0,1.0
2026-01-29,2026-01,Thursday,3F_N,xgb_ranker_ndcg,recent_60d,1.25,0,0.9793146807731529,19300.0,0.5,0.9793146807731529,4,0.8073990712720638,7700.0,0.5,0.8073990712720638,0.17191560950108908,1.0,1.0
2026-01-30,2026-01,Friday,2F_N,xgb_ranker_ndcg,full_2025,1.0,6,0.9993565416465306,43800.0,0.5,0.9993565416465306,3,0.9756186907311651,40700.0,0.5,0.9756186907311651,0.02373785091536551,1.0,1.0
2026-01-30,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,0.75,9,0.9730568160379561,17000.0,0.5,0.9730568160379561,1,0.8040812890843413,11100.0,0.5,0.8040812890843413,0.16897552695361484,1.0,1.0
2026-01-30,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,3,0.989451118651128,23300.0,0.5,0.989451118651128,8,0.73286420771752,10500.0,0.5,0.73286420771752,0.25658691093360797,1.0,1.0
