date,machine_number,machine_name,games_normalized,diff_coins_normalized,bb_count,rb_count,hall,payout,ym
20250703,702,スマスロ北斗の拳,1707,6644,72,6,ARROW池上店,2.2974028510056628,202507
20250704,707,スマスロ北斗の拳,521,3109,30,1,ARROW池上店,2.9891234804862443,202507
20250704,730,スマスロ北斗の拳,691,3765,35,2,ARROW池上店,2.816208393632417,202507
20250705,620,スーパービンゴネオ,2034,7142,21,0,ARROW池上店,2.170435922648312,202507
20250705,639,革命機ヴァルヴレイヴ,2223,7879,69,0,ARROW池上店,2.1814364972259708,202507
20250706,620,スーパービンゴネオ,1890,12891,44,0,ARROW池上店,3.2735449735449738,202507
20250706,613,チバリヨ2,2632,9239,48,19,ARROW池上店,2.1700861195542047,202507
20250706,640,革命機ヴァルヴレイヴ,3217,10221,85,3,ARROW池上店,2.0590612371774943,202507
20250708,643,吉宗,3888,14181,28,4,ARROW池上店,2.215792181069959,202507
20250708,610,沖ドキ!BLACK,797,2831,16,7,ARROW池上店,2.1840234211626934,202507
20250709,732,スマスロ北斗の拳,803,4564,44,1,ARROW池上店,2.8945620589456205,202507
20250709,572,バイオハザード5,4973,15078,0,8,ARROW池上店,2.0106575507741806,202507
20250709,637,革命機ヴァルヴレイヴ,1432,5215,47,1,ARROW池上店,2.2139199255121045,202507
20250710,708,スマスロ北斗の拳,1684,8163,76,5,ARROW池上店,2.615795724465558,202507
20250711,710,スマスロ北斗の拳,3802,13859,140,12,ARROW池上店,2.215062247939681,202507
20250711,612,チバリヨ2,698,3407,18,4,ARROW池上店,2.6270296084049667,202507
20250711,615,チバリヨ2,739,9789,35,18,ARROW池上店,5.415426251691475,202507
20250712,659,かぐや様は告らせたい,4190,18166,64,3,ARROW池上店,2.445186953062848,202507
20250713,730,スマスロ北斗の拳,1127,5280,52,3,ARROW池上店,2.5616681455190773,202507
20250713,652,かぐや様は告らせたい,3973,18516,71,4,ARROW池上店,2.553486030707274,202507
20250713,617,スーパービンゴネオ,3404,11086,67,0,ARROW池上店,2.0855855855855854,202507
20250714,657,かぐや様は告らせたい,1159,4694,19,1,ARROW池上店,2.3500143802128273,202507
20250715,738,スマスロ北斗の拳,1196,3924,40,1,ARROW池上店,2.0936454849498327,202507
20250715,618,スーパービンゴネオ,1957,11616,68,0,ARROW池上店,2.9785385794583545,202507
20250715,619,スーパービンゴネオ,491,8498,23,0,ARROW池上店,6.76917854718262,202507
20250715,852,ようこそ実力至上主義の教室へ,1016,4369,30,34,ARROW池上店,2.4333989501312336,202507
20250716,701,スマスロ北斗の拳,1627,7201,72,3,ARROW池上店,2.4753124359762344,202507
20250716,636,革命機ヴァルヴレイヴ,1021,4781,45,0,ARROW池上店,2.5608880182827294,202507
20250717,708,スマスロ北斗の拳,1083,4326,51,2,ARROW池上店,2.331486611265005,202507
20250717,613,チバリヨ2,2200,8546,44,9,ARROW池上店,2.294848484848485,202507
20250717,857,ToLOVEるダークネス,717,2156,9,0,ARROW池上店,2.00232450023245,202507
20250718,633,ゴッドイーター リザレクション,6151,18823,0,11,ARROW池上店,2.0200509402265214,202507
20250719,642,吉宗,1891,10082,18,1,ARROW池上店,2.7771901991891417,202507
20250719,618,スーパービンゴネオ,2059,6464,17,0,ARROW池上店,2.046462684150882,202507
20250720,618,スーパービンゴネオ,660,6604,20,0,ARROW池上店,4.335353535353535,202507
20250720,612,チバリヨ2,2353,7082,38,19,ARROW池上店,2.0032582518770363,202507
20250721,618,スーパービンゴネオ,1970,17869,87,0,ARROW池上店,4.023519458544839,202507
20250721,619,スーパービンゴネオ,1097,9383,14,0,ARROW池上店,3.8511090853843815,202507
20250721,612,チバリヨ2,1583,15616,63,16,ARROW池上店,4.28827121499263,202507
20250723,609,沖ドキ!BLACK,1204,5648,30,14,ARROW池上店,2.5636766334440755,202507
20250723,852,ようこそ実力至上主義の教室へ,403,11560,58,61,ARROW池上店,10.5616211745244,202507
20250724,702,スマスロ北斗の拳,906,4196,39,2,ARROW池上店,2.5437821927888153,202507
20250724,731,スマスロ北斗の拳,1510,5952,67,1,ARROW池上店,2.313907284768212,202507
20250724,732,スマスロ北斗の拳,2221,8211,85,5,ARROW池上店,2.2323277802791535,202507
20250724,603,沖ドキ!BLACK,981,4131,25,3,ARROW池上店,2.403669724770642,202507
20250724,615,チバリヨ2,1521,4954,29,6,ARROW池上店,2.085689239535393,202507
20250725,740,スマスロ北斗の拳,1975,10946,98,2,ARROW池上店,2.8474261603375526,202507
20250727,739,スマスロ北斗の拳,2080,6604,74,4,ARROW池上店,2.058333333333333,202507
20250729,734,スマスロ北斗の拳,2454,12956,122,3,ARROW池上店,2.7598478674273297,202507
20250729,658,かぐや様は告らせたい,4153,14397,54,5,ARROW池上店,2.155550204671322,202507
20250729,613,チバリヨ2,886,2851,18,7,ARROW池上店,2.0726109857035366,202507
20250731,701,スマスロ北斗の拳,1463,9861,87,4,ARROW池上店,3.2467532467532467,202507
20250801,706,スマスロ北斗の拳,1438,4759,51,2,ARROW池上店,2.1031525266573947,202508
20250801,740,スマスロ北斗の拳,3216,11588,128,10,ARROW池上店,2.201077943615257,202508
20250801,639,革命機ヴァルヴレイヴ,871,2772,29,2,ARROW池上店,2.060849598163031,202508
20250802,618,スーパービンゴネオ,2481,8331,58,0,ARROW池上店,2.1193067311567915,202508
20250804,651,かぐや様は告らせたい,1501,5150,18,1,ARROW池上店,2.143681989784588,202508
20250804,650,吉宗,2719,10723,20,7,ARROW池上店,2.3145764374157167,202508
20250804,639,革命機ヴァルヴレイヴ,819,2553,30,1,ARROW池上店,2.039072039072039,202508
20250805,619,スーパービンゴネオ,1601,8474,19,0,ARROW池上店,2.7643139704351447,202508
20250805,638,革命機ヴァルヴレイヴ,708,2593,21,1,ARROW池上店,2.220809792843691,202508
20250806,620,スーパービンゴネオ,1212,10779,33,0,ARROW池上店,3.9645214521452146,202508
20250807,734,スマスロ北斗の拳,1491,5822,59,1,ARROW池上店,2.3015873015873014,202508
20250807,855,ToLOVEるダークネス,991,4846,16,0,ARROW池上店,2.6300033636057853,202508
20250807,857,ToLOVEるダークネス,1229,3765,16,0,ARROW池上店,2.0211554109031735,202508
20250808,658,かぐや様は告らせたい,5296,17271,71,6,ARROW池上店,2.0870468277945617,202508
20250809,611,チバリヨ2,1210,9741,43,12,ARROW池上店,3.683471074380165,202508
20250811,611,チバリヨ2,1986,13913,60,13,ARROW池上店,3.3351795904665997,202508
20250812,616,スーパービンゴネオ,1601,6365,29,0,ARROW池上店,2.3252134082864875,202508
20250812,611,チバリヨ2,1602,7181,34,10,ARROW池上店,2.494173949230129,202508
20250813,703,スマスロ北斗の拳,1958,9909,98,3,ARROW池上店,2.6869254341164455,202508
20250813,620,スーパービンゴネオ,1409,5150,21,0,ARROW池上店,2.2183581736456115,202508
20250813,857,ToLOVEるダークネス,2687,8068,35,0,ARROW池上店,2.000868378613075,202508
20250814,644,吉宗,1848,10946,19,2,ARROW池上店,2.9743867243867244,202508
20250815,729,スマスロ北斗の拳,2098,8642,85,6,ARROW池上店,2.373053701938354,202508
20250815,737,スマスロ北斗の拳,1648,8403,83,5,ARROW池上店,2.699635922330097,202508
20250815,648,吉宗,2555,7901,16,5,ARROW池上店,2.0307893020221788,202508
20250816,709,スマスロ北斗の拳,1931,7142,72,3,ARROW池上店,2.2328672535819094,202508
20250816,656,かぐや様は告らせたい,5186,16992,65,4,ARROW池上店,2.0921712302352486,202508
20250816,616,スーパービンゴネオ,3147,15359,22,0,ARROW池上店,2.6268403770786994,202508
20250816,613,チバリヨ2,1403,10193,43,16,ARROW池上店,3.4217153718222857,202508
20250818,704,スマスロ北斗の拳,2121,10528,97,5,ARROW池上店,2.6545654565456545,202508
20250818,737,スマスロ北斗の拳,1719,14110,126,2,ARROW池上店,3.7360868722125264,202508
20250818,855,ToLOVEるダークネス,675,7520,19,0,ARROW池上店,4.713580246913581,202508
20250819,701,スマスロ北斗の拳,723,4044,34,1,ARROW池上店,2.864453665283541,202508
20250819,615,チバリヨ2,2707,9078,49,17,ARROW池上店,2.1178426302179534,202508
20250820,734,スマスロ北斗の拳,808,3090,29,2,ARROW池上店,2.2747524752475248,202508
20250820,737,スマスロ北斗の拳,1281,3884,43,1,ARROW池上店,2.0106687483736665,202508
20250820,647,吉宗,3973,15837,30,4,ARROW池上店,2.3287188522527056,202508
20250820,616,スーパービンゴネオ,724,7062,19,0,ARROW池上店,4.251381215469613,202508
20250821,711,スマスロ北斗の拳,1632,7679,72,4,ARROW池上店,2.568423202614379,202508
20250821,603,沖ドキ!BLACK,506,1755,11,2,ARROW池上店,2.156126482213439,202508
20250821,617,スーパービンゴネオ,626,4261,27,0,ARROW池上店,3.268903088391906,202508
20250821,855,ToLOVEるダークネス,1358,7241,24,0,ARROW池上店,2.777368679430535,202508
20250822,603,沖ドキ!BLACK,1075,4434,23,12,ARROW池上店,2.3748837209302325,202508
20250822,610,沖ドキ!BLACK,1467,5193,33,8,ARROW池上店,2.179959100204499,202508
20250823,616,スーパービンゴネオ,2206,11309,42,0,ARROW池上店,2.708824418253249,202508
20250823,611,チバリヨ2,1503,11895,52,13,ARROW池上店,3.6380572188955425,202508
20250824,617,スーパービンゴネオ,2976,10918,42,0,ARROW池上店,2.222894265232975,202508
20250825,737,スマスロ北斗の拳,767,4261,43,1,ARROW池上店,2.8518035636679704,202508
20250825,607,沖ドキ!BLACK,744,2235,13,7,ARROW池上店,2.0013440860215055,202508
20250825,608,沖ドキ!BLACK,1304,3944,26,6,ARROW池上店,2.0081799591002043,202508
20250825,618,スーパービンゴネオ,1081,7341,38,0,ARROW池上店,3.263644773358002,202508
20250826,601,沖ドキ!BLACK,1103,3610,23,6,ARROW池上店,2.0909640374735567,202508
20250826,613,チバリヨ2,1334,4087,22,9,ARROW池上店,2.021239380309845,202508
20250827,740,スマスロ北斗の拳,1754,8498,82,4,ARROW池上店,2.6149752945648044,202508
20250827,622,からくりサーカス,1263,4109,0,5,ARROW池上店,2.0844550013196095,202508
20250827,643,吉宗,4951,15956,32,8,ARROW池上店,2.074261092035279,202508
20250829,619,スーパービンゴネオ,1151,12191,26,0,ARROW池上店,4.530553142195193,202508
20250830,612,チバリヨ2,1980,13753,55,28,ARROW池上店,3.3153198653198652,202508
20250831,613,チバリヨ2,2270,8881,49,11,ARROW池上店,2.3041116005873716,202508
20250901,701,スマスロ北斗の拳,2104,6883,76,5,ARROW池上店,2.0904626108998734,202509
20250901,920,スマスロ真・北斗無双,2434,7500,48,0,ARROW池上店,2.027115858668858,202509
20250902,731,スマスロ北斗の拳,1353,4716,54,5,ARROW池上店,2.161862527716186,202509
20250902,617,スーパービンゴネオ,790,18867,55,0,ARROW池上店,8.960759493670887,202509
20250902,613,チバリヨ2,598,6146,25,7,ARROW池上店,4.425863991081382,202509
20250903,709,スマスロ北斗の拳,1459,6982,63,5,ARROW池上店,2.5951564998857664,202509
20250903,652,かぐや様は告らせたい,995,3129,10,1,ARROW池上店,2.0482412060301507,202509
20250903,619,スーパービンゴネオ,1280,3884,14,0,ARROW池上店,2.011458333333333,202509
20250904,617,スーパービンゴネオ,558,5280,16,0,ARROW池上店,4.154121863799283,202509
20250904,619,スーパービンゴネオ,793,2672,12,0,ARROW池上店,2.123160992013451,202509
20250904,612,チバリヨ2,511,4608,20,4,ARROW池上店,4.00587084148728,202509
20250905,712,スマスロ北斗の拳,2040,6703,71,6,ARROW池上店,2.095261437908497,202509
20250905,920,スマスロ真・北斗無双,3017,11225,69,0,ARROW池上店,2.2401944536515304,202509
20250906,611,チバリヨ2,3558,11420,59,27,ARROW池上店,2.0698894510024357,202509
20250907,734,スマスロ北斗の拳,1973,7839,77,5,ARROW池上店,2.3243791180942726,202509
20250907,647,吉宗,3496,10695,22,2,ARROW池上店,2.0197368421052633,202509
20250907,617,スーパービンゴネオ,697,5906,26,0,ARROW池上店,3.824485891917743,202509
20250907,620,スーパービンゴネオ,1698,16195,36,0,ARROW池上店,4.179230467216333,202509
20250909,612,スーパービンゴネオ,1363,7998,28,0,ARROW池上店,2.9559794570799705,202509
20250909,640,革命機ヴァルヴレイヴ,3580,15436,100,4,ARROW池上店,2.437243947858473,202509
20250910,710,スマスロ北斗の拳,1224,5258,50,1,ARROW池上店,2.431917211328976,202509
20250910,857,ToLOVEるダークネス,420,2434,9,0,ARROW池上店,2.9317460317460315,202509
20250911,647,吉宗,5036,15877,32,9,ARROW池上店,2.0509001853322744,202509
20250911,614,スーパービンゴネオ,917,4174,9,0,ARROW池上店,2.5172664485641585,202509
20250911,637,革命機ヴァルヴレイヴ,438,1768,20,0,ARROW池上店,2.345509893455099,202509
20250912,736,スマスロ北斗の拳,1523,6305,64,1,ARROW池上店,2.3799518494200043,202509
20250912,613,スーパービンゴネオ,1802,7381,48,0,ARROW池上店,2.365334813170551,202509
20250913,736,スマスロ北斗の拳,2533,7799,85,6,ARROW池上店,2.026319252533228,202509
20250913,641,吉宗,2369,11777,21,4,ARROW池上店,2.6570986351484454,202509
20250915,732,スマスロ北斗の拳,1366,5063,53,3,ARROW池上店,2.2354807223035627,202509
20250916,707,スマスロ北斗の拳,1036,10584,84,2,ARROW池上店,4.405405405405405,202509
20250916,709,スマスロ北斗の拳,584,3288,31,1,ARROW池上店,2.8767123287671232,202509
20250917,738,スマスロ北斗の拳,616,2374,22,2,ARROW池上店,2.284632034632035,202509
20250917,652,かぐや様は告らせたい,690,2553,11,2,ARROW池上店,2.2333333333333334,202509
20250917,640,革命機ヴァルヴレイヴ,392,1517,18,1,ARROW池上店,2.2899659863945576,202509
20250918,739,スマスロ北斗の拳,572,1941,23,1,ARROW池上店,2.1311188811188813,202509
20250918,857,ToLOVEるダークネス,1082,3589,13,0,ARROW池上店,2.1056685150955023,202509
20250919,705,スマスロ北斗の拳,1769,7659,78,2,ARROW池上店,2.4431882419446014,202509
20250920,611,スーパービンゴネオ,580,18297,42,0,ARROW池上店,11.51551724137931,202509
20250921,733,スマスロ北斗の拳,3073,9861,103,7,ARROW池上店,2.0696387894565573,202509
20250921,615,スーパービンゴネオ,1037,3666,17,0,ARROW池上店,2.1783992285438765,202509
20250921,857,ToLOVEるダークネス,2561,11588,40,0,ARROW池上店,2.5082650006507876,202509
20250922,647,吉宗,2502,15616,27,2,ARROW池上店,3.0804689581668,202509
20250922,611,スーパービンゴネオ,1800,15652,19,0,ARROW池上店,3.8985185185185185,202509
20250923,651,かぐや様は告らせたい,2585,10417,33,2,ARROW池上店,2.3432624113475176,202509
20250923,605,沖ドキ!BLACK,1281,4261,23,15,ARROW池上店,2.1087691907364037,202509
20250923,612,スーパービンゴネオ,3693,12478,59,0,ARROW池上店,2.126274934560881,202509
20250923,615,スーパービンゴネオ,1787,8020,30,0,ARROW池上店,2.4959895541876516,202509
20250925,733,スマスロ北斗の拳,2189,8618,86,6,ARROW池上店,2.312319171615654,202509
20250925,736,スマスロ北斗の拳,2312,8546,82,7,ARROW池上店,2.2321222606689735,202509
20250925,657,かぐや様は告らせたい,1093,7261,21,2,ARROW池上店,3.2143946325099115,202509
20250925,621,からくりサーカス,2373,7853,0,6,ARROW池上店,2.103104368591094,202509
20250927,612,スーパービンゴネオ,1790,9215,29,0,ARROW池上店,2.7160148975791434,202509
20250928,707,スマスロ北斗の拳,1832,6225,63,4,ARROW池上店,2.1326419213973797,202509
20250928,638,革命機ヴァルヴレイヴ,2982,11309,84,1,ARROW池上店,2.2641403979432146,202509
20250929,655,かぐや様は告らせたい,3880,11936,51,9,ARROW池上店,2.0254295532646047,202509
20250929,657,かぐや様は告らせたい,3545,11650,48,3,ARROW池上店,2.0954395862717443,202509
20250929,658,かぐや様は告らせたい,963,3328,14,0,ARROW池上店,2.1519556940117686,202509
20251001,730,スマスロ北斗の拳,996,6225,56,1,ARROW池上店,3.0833333333333335,202510
20251002,734,スマスロ北斗の拳,1493,12223,105,4,ARROW池上店,3.728957356552802,202510
20251002,565,ダーリン・イン・ザ・フランキス,909,3010,0,1,ARROW池上店,2.1037770443711037,202510
20251002,569,ダーリン・イン・ザ・フランキス,1217,4716,0,1,ARROW池上店,2.2917009038619556,202510
20251002,570,ダーリン・イン・ザ・フランキス,570,2156,0,1,ARROW池上店,2.2608187134502926,202510
20251002,612,スーパービンゴネオ,1609,6783,23,0,ARROW池上店,2.4052206339341207,202510
20251002,614,スーパービンゴネオ,1496,6371,17,0,ARROW池上店,2.4195632798573974,202510
20251002,905,回胴黙示録カイジ 狂宴,920,2970,11,1,ARROW池上店,2.0760869565217392,202510
20251003,738,スマスロ北斗の拳,492,2653,24,1,ARROW池上店,2.7974254742547426,202510
20251003,566,ダーリン・イン・ザ・フランキス,1775,6942,0,1,ARROW池上店,2.303661971830986,202510
20251003,612,スーパービンゴネオ,1023,6484,26,0,ARROW池上店,3.1127403062886936,202510
20251005,651,かぐや様は告らせたい,2783,11745,43,2,ARROW池上店,2.4067553000359325,202510
20251006,708,スマスロ北斗の拳,1754,6106,63,7,ARROW池上店,2.1603952869631318,202510
20251006,675,スーパービンゴネオ,1897,6723,22,0,ARROW池上店,2.181338956246705,202510
