date,section,avg_diff,total_diff,n_machines,total_games
20260218,658-674,-56.88235294117647,-967,17,68242
20260218,675-691,64.3529411764706,1094,17,62346
20260218,692-700,-600.5555555555555,-5405,9,20690
20260218,701-711,-934.0,-10274,11,35338
20260218,712-722,-562.6363636363636,-6189,11,32857
20260218,723-733,-205.9090909090909,-2265,11,28563
20260218,734-744,-204.27272727272728,-2247,11,20216
20260218,745-755,-138.9090909090909,-1528,11,23812
20260218,805-815,-207.63636363636363,-2284,11,23723
20260219,501-522,-546.6818181818181,-12027,22,49992
20260219,523-539,1037.8235294117646,17643,17,28612
20260219,540-556,-94.29411764705883,-1603,17,18801
20260219,557-573,242.94117647058823,4130,17,29384
20260219,574-590,22.41176470588235,381,17,32339
20260219,591-607,-247.11764705882354,-4201,17,24291
20260219,608-623,1557.5625,24921,16,31725
20260219,624-640,525.9411764705883,8941,17,31885
20260219,641-657,173.23529411764707,2945,17,68435
20260219,658-674,-184.8235294117647,-3142,17,83769
20260219,675-691,500.3529411764706,8506,17,69249
20260219,692-700,327.55555555555554,2948,9,16281
20260219,701-711,275.09090909090907,3026,11,30677
20260219,712-722,-43.81818181818182,-482,11,29262
20260219,723-733,567.2727272727273,6240,11,35717
20260219,734-744,-75.36363636363636,-829,11,37582
20260219,745-755,-340.3636363636364,-3744,11,21336
20260219,805-815,38.0,418,11,34651
20260220,501-522,524.9090909090909,11548,22,47934
20260220,523-539,-267.8235294117647,-4553,17,19711
20260220,540-556,380.05882352941177,6461,17,14348
20260220,557-573,-399.1764705882353,-6786,17,35923
20260220,574-590,-777.5294117647059,-13218,17,26805
20260220,591-607,-338.88235294117646,-5761,17,24014
20260220,608-623,-285.5625,-4569,16,30261
20260220,624-640,-261.8235294117647,-4451,17,35311
20260220,641-657,232.8235294117647,3958,17,101897
20260220,658-674,642.7058823529412,10926,17,90559
20260220,675-691,-248.41176470588235,-4223,17,52257
20260220,692-700,596.6666666666666,5370,9,8930
20260220,701-711,-326.45454545454544,-3591,11,28113
20260220,712-722,-102.0909090909091,-1123,11,44903
20260220,723-733,304.0,3344,11,30816
20260220,734-744,-233.45454545454547,-2568,11,35402
20260220,745-755,61.72727272727273,679,11,26607
20260220,805-815,-368.54545454545456,-4054,11,27480
20260221,501-522,-564.6818181818181,-12423,22,89014
20260221,523-539,1116.6470588235295,18983,17,39448
20260221,540-556,-133.35294117647058,-2267,17,57161
20260221,557-573,-1410.0,-23970,17,66267
20260221,574-590,-475.6470588235294,-8086,17,48581
20260221,591-607,441.5882352941176,7507,17,45828
20260221,608-623,504.0,8064,16,47767
20260221,624-640,-153.58823529411765,-2611,17,58994
20260221,641-657,-194.94117647058823,-3314,17,99876
20260221,658-674,-81.94117647058823,-1393,17,99075
20260221,675-691,-123.41176470588235,-2098,17,82897
20260221,692-700,-969.1111111111111,-8722,9,18341
20260221,701-711,75.45454545454545,830,11,36589
20260221,712-722,1039.5454545454545,11435,11,79877
20260221,723-733,81.63636363636364,898,11,56019
20260221,734-744,-636.1818181818181,-6998,11,60024
20260221,745-755,233.63636363636363,2570,11,21774
20260221,805-815,-638.9090909090909,-7028,11,32563
20260222,501-522,-597.5454545454545,-13146,22,72104
20260222,523-539,-893.4117647058823,-15188,17,49587
20260222,540-556,485.94117647058823,8261,17,45978
20260222,557-573,187.41176470588235,3186,17,88464
20260222,574-590,178.23529411764707,3030,17,71391
20260222,591-607,-69.58823529411765,-1183,17,44654
20260222,608-623,-365.0,-5840,16,47929
20260222,624-640,-690.6470588235294,-11741,17,58793
20260222,641-657,-156.64705882352942,-2663,17,98379
20260222,658-674,-625.2941176470588,-10630,17,98384
20260222,675-691,-360.52941176470586,-6129,17,72154
20260222,692-700,-821.4444444444445,-7393,9,16773
20260222,701-711,-323.27272727272725,-3556,11,41298
20260222,712-722,146.63636363636363,1613,11,51016
20260222,723-733,-301.3636363636364,-3315,11,50758
20260222,734-744,-266.8181818181818,-2935,11,46637
20260222,745-755,-37.63636363636363,-414,11,41235
20260222,805-815,183.0909090909091,2014,11,47171
20260223,501-522,1.9090909090909092,42,22,63052
20260223,523-539,563.8823529411765,9586,17,37359
20260223,540-556,-491.47058823529414,-8355,17,27942
20260223,557-573,-231.47058823529412,-3935,17,60099
20260223,574-590,323.0,5491,17,33997
20260223,591-607,-768.7058823529412,-13068,17,42651
20260223,608-623,-791.9375,-12671,16,40745
20260223,624-640,4.294117647058823,73,17,50576
20260223,641-657,-83.52941176470588,-1420,17,115496
20260223,658-674,-51.11764705882353,-869,17,106564
20260223,675-691,-604.0,-10268,17,74291
20260223,692-700,-588.4444444444445,-5296,9,11993
20260223,701-711,-819.0,-9009,11,36270
20260223,712-722,-355.0,-3905,11,45549
20260223,723-733,-130.54545454545453,-1436,11,38897
20260223,734-744,-175.45454545454547,-1930,11,45302
20260223,745-755,501.09090909090907,5512,11,30255
20260223,805-815,415.09090909090907,4566,11,39610
20260224,501-522,-441.8181818181818,-9720,22,76455
20260224,523-539,-852.1176470588235,-14486,17,62104
20260224,540-556,804.1176470588235,13670,17,58414
20260224,557-573,814.0,13838,17,79873
20260224,574-590,2230.235294117647,37914,17,70464
20260224,591-607,387.05882352941177,6580,17,50996
20260224,608-623,-202.0625,-3233,16,59342
20260224,624-640,-366.3529411764706,-6228,17,73407
20260224,641-657,-52.23529411764706,-888,17,112489
20260224,658-674,145.47058823529412,2473,17,104824
20260224,675-691,-105.88235294117646,-1800,17,97266
20260224,692-700,-238.88888888888889,-2150,9,12755
20260224,701-711,-11.0,-121,11,46556
20260224,712-722,-1040.3636363636363,-11444,11,52616
20260224,723-733,-270.09090909090907,-2971,11,63456
20260224,734-744,789.7272727272727,8687,11,68322
20260224,745-755,718.0909090909091,7899,11,38315
20260224,805-815,916.6363636363636,10083,11,65901
20260225,501-522,-717.8181818181819,-15792,22,36841
20260225,523-539,265.29411764705884,4510,17,16157
20260225,540-556,-352.05882352941177,-5985,17,17067
20260225,557-573,-267.8235294117647,-4553,17,41167
20260225,574-590,-674.5882352941177,-11468,17,23509
20260225,591-607,-511.7647058823529,-8700,17,28219
20260225,608-623,-105.9375,-1695,16,21040
20260225,624-640,-885.1764705882352,-15048,17,30494
20260225,641-657,171.23529411764707,2911,17,80499
20260225,658-674,-369.2352941176471,-6277,17,83393
20260225,675-691,-290.05882352941177,-4931,17,58512
20260225,692-700,-339.8888888888889,-3059,9,13576
20260225,701-711,-398.72727272727275,-4386,11,27237
20260225,712-722,580.7272727272727,6388,11,48962
20260225,723-733,33.18181818181818,365,11,35633
20260225,734-744,-62.54545454545455,-688,11,32461
20260225,745-755,-300.6363636363636,-3307,11,17205
20260225,805-815,-316.3636363636364,-3480,11,22185
20260226,501-522,-375.1363636363636,-8253,22,44873
20260226,523-539,646.4117647058823,10989,17,21494
20260226,540-556,-210.64705882352942,-3581,17,23487
20260226,557-573,957.7647058823529,16282,17,50865
20260226,574-590,-678.5294117647059,-11535,17,36796
20260226,591-607,-128.58823529411765,-2186,17,24847
20260226,608-623,18.0625,289,16,22527
20260226,624-640,-666.2941176470588,-11327,17,45731
20260226,641-657,-227.76470588235293,-3872,17,75709
20260226,658-674,378.70588235294116,6438,17,85442
20260226,675-691,239.64705882352942,4074,17,55234
20260226,692-700,-797.3333333333334,-7176,9,13482
20260226,701-711,-590.0,-6490,11,31639
20260226,712-722,-244.0,-2684,11,35578
20260226,723-733,111.18181818181819,1223,11,28287
20260226,734-744,265.09090909090907,2916,11,34281
20260226,745-755,347.54545454545456,3823,11,24835
20260226,805-815,-258.27272727272725,-2841,11,33065
20260227,501-522,894.0,19668,22,81192
20260227,523-539,591.8235294117648,10061,17,56649
20260227,540-556,230.23529411764707,3914,17,42769
20260227,557-573,136.23529411764707,2316,17,67431
20260227,574-590,353.2352941176471,6005,17,62820
20260227,591-607,-1245.764705882353,-21178,17,48526
20260227,608-623,-437.8125,-7005,16,51386
20260227,624-640,-7.823529411764706,-133,17,63344
20260227,641-657,-172.94117647058823,-2940,17,92997
20260227,658-674,98.58823529411765,1676,17,101143
20260227,675-691,-12.411764705882353,-211,17,84161
20260227,692-700,-385.77777777777777,-3472,9,17269
20260227,701-711,909.0,9999,11,58430
20260227,712-722,-523.5454545454545,-5759,11,49531
20260227,723-733,-401.1818181818182,-4413,11,46534
20260227,734-744,-65.18181818181819,-717,11,53118
20260227,745-755,343.3636363636364,3777,11,41677
20260227,805-815,-268.8181818181818,-2957,11,38157
20260228,501-522,562.8636363636364,12383,22,117288
20260228,523-539,-410.3529411764706,-6976,17,52511
20260228,540-556,-43.588235294117645,-741,17,68305
20260228,557-573,2337.235294117647,39733,17,85187
20260228,574-590,445.70588235294116,7577,17,65515
20260228,591-607,-391.1764705882353,-6650,17,63220
20260228,608-623,-398.75,-6380,16,60958
20260228,624-640,-733.0588235294117,-12462,17,74729
20260228,641-657,677.0588235294117,11510,17,132532
20260228,658-674,103.23529411764706,1755,17,128819
20260228,675-691,-527.5882352941177,-8969,17,110067
20260228,692-700,1412.5555555555557,12713,9,24702
20260228,701-711,-506.1818181818182,-5568,11,43831
20260228,712-722,2232.4545454545455,24557,11,90208
20260228,723-733,-2.090909090909091,-23,11,72890
20260228,734-744,296.3636363636364,3260,11,81348
20260228,745-755,-712.0,-7832,11,56098
20260228,805-815,-90.54545454545455,-996,11,47654
20260301,501-522,-744.4090909090909,-16377,22,80384
20260301,523-539,-744.2941176470588,-12653,17,45653
20260301,540-556,-206.94117647058823,-3518,17,45050
20260301,557-573,1121.7058823529412,19069,17,79411
20260301,574-590,-929.8235294117648,-15807,17,57693
20260301,591-607,733.8235294117648,12475,17,46320
20260301,608-623,-742.5,-11880,16,43574
20260301,624-640,-487.05882352941177,-8280,17,56490
20260301,641-657,319.2352941176471,5427,17,98961
20260301,658-674,-49.8235294117647,-847,17,101304
20260301,675-691,68.29411764705883,1161,17,100745
20260301,692-700,-551.8888888888889,-4967,9,19406
20260301,701-711,229.36363636363637,2523,11,41241
20260301,712-722,-392.45454545454544,-4317,11,45801
20260301,723-733,47.54545454545455,523,11,53971
20260301,734-744,35.18181818181818,387,11,57563
20260301,745-755,-202.8181818181818,-2231,11,40754
20260301,805-815,-51.63636363636363,-568,11,51125
20260302,501-522,-1130.4545454545455,-24870,22,101047
20260302,523-539,561.7647058823529,9550,17,28894
20260302,540-556,-376.70588235294116,-6404,17,23906
20260302,557-573,2132.235294117647,36248,17,54673
20260302,574-590,-643.0,-10931,17,32972
20260302,591-607,-1102.764705882353,-18747,17,31817
20260302,608-623,-202.9375,-3247,16,22205
20260302,624-640,-361.29411764705884,-6142,17,42954
20260302,641-657,29.529411764705884,502,17,67176
20260302,658-674,-151.41176470588235,-2574,17,81399
20260302,675-691,49.588235294117645,843,17,50101
20260302,692-700,-466.8888888888889,-4202,9,13651
20260302,701-711,-372.3636363636364,-4096,11,35692
20260302,712-722,-311.0,-3421,11,28002
20260302,723-733,-126.63636363636364,-1393,11,25546
20260302,734-744,-210.72727272727272,-2318,11,22723
20260302,745-755,456.09090909090907,5017,11,42472
20260302,805-815,-479.72727272727275,-5277,11,28898
20260303,501-522,-176.0909090909091,-3874,22,106964
20260303,523-539,-92.23529411764706,-1568,17,43601
20260303,540-556,798.1176470588235,13568,17,45052
20260303,557-573,-637.5882352941177,-10839,17,60033
20260303,574-590,1052.4117647058824,17891,17,78156
20260303,591-607,-932.7058823529412,-15856,17,36558
20260303,608-623,45.9375,735,16,48079
20260303,624-640,3818.0588235294117,64907,17,57285
20260303,641-657,538.3529411764706,9152,17,96261
20260303,658-674,75.52941176470588,1284,17,86737
20260303,675-691,-474.70588235294116,-8070,17,75943
20260303,692-700,-262.6666666666667,-2364,9,7627
20260303,701-711,-180.72727272727272,-1988,11,38691
20260303,712-722,149.27272727272728,1642,11,55366
20260303,723-733,832.0909090909091,9153,11,55167
20260303,734-744,-309.90909090909093,-3409,11,45203
20260303,745-755,-640.4545454545455,-7045,11,36515
20260303,805-815,208.45454545454547,2293,11,38870
20260304,501-522,361.22727272727275,7947,22,106936
20260304,523-539,1058.8235294117646,18000,17,61823
20260304,540-556,-195.0,-3315,17,58996
20260304,557-573,1590.5294117647059,27039,17,86816
20260304,574-590,435.47058823529414,7403,17,64160
20260304,591-607,-314.3529411764706,-5344,17,60834
20260304,608-623,-7.0625,-113,16,59746
20260304,624-640,-1832.764705882353,-31157,17,66568
20260304,641-657,-221.52941176470588,-3766,17,108193
20260304,658-674,541.3529411764706,9203,17,118177
20260304,675-691,301.47058823529414,5125,17,106617
20260304,692-700,-604.5555555555555,-5441,9,18531
20260304,701-711,218.27272727272728,2401,11,57266
20260304,712-722,783.7272727272727,8621,11,76686
20260304,723-733,389.3636363636364,4283,11,72416
20260304,734-744,330.8181818181818,3639,11,78398
20260304,745-755,691.9090909090909,7611,11,60732
20260304,805-815,587.2727272727273,6460,11,56114
20260305,501-522,-753.0,-16566,22,82620
20260305,523-539,808.8235294117648,13750,17,15905
20260305,540-556,-133.41176470588235,-2268,17,18205
20260305,557-573,-387.11764705882354,-6581,17,39739
20260305,574-590,-389.94117647058823,-6629,17,22559
20260305,591-607,634.0588235294117,10779,17,20846
20260305,608-623,25.8125,413,16,20681
20260305,624-640,-293.7647058823529,-4994,17,36521
20260305,641-657,373.52941176470586,6350,17,93056
20260305,658-674,474.05882352941177,8059,17,86538
20260305,675-691,-381.0,-6477,17,50509
20260305,692-700,-394.77777777777777,-3553,9,8999
20260305,701-711,-99.18181818181819,-1091,11,39370
20260305,712-722,-88.9090909090909,-978,11,28491
20260305,723-733,-101.63636363636364,-1118,11,16317
20260305,734-744,98.0909090909091,1079,11,28563
20260305,745-755,-141.27272727272728,-1554,11,31288
20260305,805-815,259.8181818181818,2858,11,24051
20260306,501-522,-230.3181818181818,-5067,22,84326
20260306,523-539,209.1764705882353,3556,17,17094
20260306,540-556,221.35294117647058,3763,17,16194
20260306,557-573,-81.52941176470588,-1386,17,44324
20260306,574-590,-387.11764705882354,-6581,17,20119
20260306,591-607,40.411764705882355,687,17,18948
20260306,608-623,-90.8125,-1453,16,29081
20260306,624-640,-644.9411764705883,-10964,17,33374
20260306,641-657,-270.11764705882354,-4592,17,73304
20260306,658-674,44.529411764705884,757,17,82805
20260306,675-691,-68.11764705882354,-1158,17,59203
20260306,692-700,309.1111111111111,2782,9,4281
20260306,701-711,100.27272727272727,1103,11,21180
20260306,712-722,53.27272727272727,586,11,45708
20260306,723-733,-37.0,-407,11,20095
20260306,734-744,-182.27272727272728,-2005,11,30968
20260306,745-755,-137.1818181818182,-1509,11,24828
20260306,805-815,12.818181818181818,141,11,27045
20260307,501-522,-799.3181818181819,-17585,22,113014
20260307,523-539,934.7058823529412,15890,17,62614
20260307,540-556,-77.17647058823529,-1312,17,78236
20260307,557-573,1118.4705882352941,19014,17,83213
20260307,574-590,-1657.8823529411766,-28184,17,74582
20260307,591-607,1458.7058823529412,24798,17,63712
20260307,608-623,77.5,1240,16,79230
20260307,624-640,1784.4117647058824,30335,17,72016
20260307,641-657,-366.4117647058824,-6229,17,112446
20260307,658-674,-239.35294117647058,-4069,17,121442
20260307,675-691,-278.47058823529414,-4734,17,110563
20260307,692-700,451.22222222222223,4061,9,33937
20260307,701-711,-313.72727272727275,-3451,11,50702
20260307,712-722,-471.09090909090907,-5182,11,66924
20260307,723-733,-164.45454545454547,-1809,11,66241
20260307,734-744,646.7272727272727,7114,11,72746
20260307,745-755,31.454545454545453,346,11,54827
20260307,805-815,-846.5454545454545,-9312,11,47560
20260308,501-522,138.72727272727272,3052,22,95834
20260308,523-539,-7.117647058823529,-121,17,38862
20260308,540-556,93.70588235294117,1593,17,48346
20260308,557-573,1749.235294117647,29737,17,77427
20260308,574-590,1058.3529411764705,17992,17,62323
20260308,591-607,-452.11764705882354,-7686,17,42511
20260308,608-623,-145.0625,-2321,16,38025
20260308,624-640,-155.64705882352942,-2646,17,48780
20260308,641-657,167.52941176470588,2848,17,104413
20260308,658-674,-211.0,-3587,17,112052
20260308,675-691,-479.8235294117647,-8157,17,92474
20260308,692-700,-1319.3333333333333,-11874,9,16452
20260308,701-711,-475.6363636363636,-5232,11,42036
20260308,712-722,-160.63636363636363,-1767,11,49784
20260308,723-733,282.8181818181818,3111,11,55368
20260308,734-744,268.6363636363636,2955,11,55637
20260308,745-755,-124.0,-1364,11,42094
20260308,805-815,-485.54545454545456,-5341,11,35179
20260309,501-522,510.54545454545456,11232,22,74289
20260309,523-539,-113.0,-1921,17,15933
20260309,540-556,-182.0,-3094,17,20653
20260309,557-573,-317.6470588235294,-5400,17,35488
20260309,574-590,1012.9411764705883,17220,17,23394
20260309,591-607,371.11764705882354,6309,17,17685
20260309,608-623,-383.5,-6136,16,13902
20260309,624-640,1088.2941176470588,18501,17,25701
20260309,641-657,-131.88235294117646,-2242,17,94878
20260309,658-674,-368.94117647058823,-6272,17,92166
20260309,675-691,104.76470588235294,1781,17,67499
20260309,692-700,-505.6666666666667,-4551,9,7238
20260309,701-711,202.63636363636363,2229,11,32929
20260309,712-722,-224.8181818181818,-2473,11,33481
20260309,723-733,116.27272727272727,1279,11,29499
20260309,734-744,480.09090909090907,5281,11,30914
20260309,745-755,-452.09090909090907,-4973,11,25676
20260309,805-815,135.9090909090909,1495,11,29775
20260310,501-522,-186.6818181818182,-4107,22,84162
20260310,523-539,-117.05882352941177,-1990,17,28387
20260310,540-556,-128.0,-2176,17,15975
20260310,557-573,-935.1176470588235,-15897,17,43868
20260310,574-590,-402.70588235294116,-6846,17,27805
20260310,591-607,138.76470588235293,2359,17,27869
20260310,608-623,-193.625,-3098,16,26044
20260310,624-640,-700.4117647058823,-11907,17,41296
20260310,641-657,317.3529411764706,5395,17,94858
20260310,658-674,307.6470588235294,5230,17,101614
20260310,675-691,-305.88235294117646,-5200,17,56766
20260310,692-700,-570.2222222222222,-5132,9,12359
20260310,701-711,386.6363636363636,4253,11,36263
20260310,712-722,-226.63636363636363,-2493,11,41392
20260310,723-733,81.72727272727273,899,11,39587
20260310,734-744,-292.3636363636364,-3216,11,39073
20260310,745-755,-560.9090909090909,-6170,11,25494
20260310,805-815,58.27272727272727,641,11,28668
20260311,501-522,-1245.909090909091,-27410,22,91154
20260311,523-539,585.1764705882352,9948,17,15373
20260311,540-556,-266.29411764705884,-4527,17,21878
20260311,557-573,191.05882352941177,3248,17,42475
20260311,574-590,-79.11764705882354,-1345,17,25615
20260311,591-607,417.52941176470586,7098,17,19191
20260311,608-623,-188.8125,-3021,16,27996
20260311,624-640,161.23529411764707,2741,17,29822
20260311,641-657,-307.8235294117647,-5233,17,67866
20260311,658-674,193.64705882352942,3292,17,85280
20260311,675-691,-162.41176470588235,-2761,17,47553
20260311,692-700,-889.8888888888889,-8009,9,12680
20260311,701-711,225.9090909090909,2485,11,24059
20260311,712-722,-15.181818181818182,-167,11,28568
20260311,723-733,-225.0,-2475,11,26095
20260311,734-744,-256.72727272727275,-2824,11,27767
20260311,745-755,-21.09090909090909,-232,11,23383
20260311,805-815,-318.0,-3498,11,18994
20260312,501-522,-889.0454545454545,-19559,22,76480
20260312,523-539,866.8823529411765,14737,17,17437
20260312,540-556,732.1176470588235,12446,17,22213
20260312,557-573,-412.52941176470586,-7013,17,36029
20260312,574-590,293.6470588235294,4992,17,30606
20260312,591-607,-575.5294117647059,-9784,17,27268
20260312,608-623,395.4375,6327,16,18453
20260312,624-640,830.2941176470588,14115,17,23046
20260312,641-657,310.7647058823529,5283,17,79912
20260312,658-674,-80.17647058823529,-1363,17,74748
20260312,675-691,67.41176470588235,1146,17,56355
20260312,692-700,1420.7777777777778,12787,9,8942
20260312,701-711,154.0,1694,11,29371
20260312,712-722,102.0,1122,11,30380
20260312,723-733,10.272727272727273,113,11,32477
20260312,734-744,232.45454545454547,2557,11,34907
20260312,745-755,685.8181818181819,7544,11,32234
20260312,805-815,-97.27272727272727,-1070,11,24418
20260313,501-522,-868.2727272727273,-19102,22,93723
20260313,523-539,-312.29411764705884,-5309,17,28388
20260313,540-556,17.058823529411764,290,17,20647
20260313,557-573,34.8235294117647,592,17,42133
20260313,574-590,161.88235294117646,2752,17,31684
20260313,591-607,-303.11764705882354,-5153,17,24947
20260313,608-623,-195.625,-3130,16,30301
20260313,624-640,73.6470588235294,1252,17,37189
20260313,641-657,-145.35294117647058,-2471,17,76165
20260313,658-674,-281.1764705882353,-4780,17,73869
20260313,675-691,523.8235294117648,8905,17,63376
20260313,692-700,-303.55555555555554,-2732,9,7933
20260313,701-711,-124.0909090909091,-1365,11,25639
20260313,712-722,131.45454545454547,1446,11,41960
20260313,723-733,-316.54545454545456,-3482,11,32793
20260313,734-744,-550.3636363636364,-6054,11,32798
20260313,745-755,81.0909090909091,892,11,34928
20260313,805-815,137.63636363636363,1514,11,27756
20260314,501-522,-478.72727272727275,-10532,22,107137
20260314,523-539,-26.58823529411765,-452,17,86097
20260314,540-556,237.94117647058823,4045,17,86989
20260314,557-573,853.6470588235294,14512,17,92992
20260314,574-590,89.23529411764706,1517,17,92782
20260314,591-607,-429.0,-7293,17,73440
20260314,608-623,1482.5625,23721,16,79693
20260314,624-640,507.70588235294116,8631,17,81512
20260314,641-657,-15.647058823529411,-266,17,127615
20260314,658-674,2.9411764705882355,50,17,123519
20260314,675-691,-334.5882352941176,-5688,17,117631
20260314,692-700,962.6666666666666,8664,9,23869
20260314,701-711,-437.6363636363636,-4814,11,66190
20260314,712-722,1610.090909090909,17711,11,91169
20260314,723-733,113.9090909090909,1253,11,80805
20260314,734-744,-641.8181818181819,-7060,11,77202
20260314,745-755,307.6363636363636,3384,11,61656
20260314,805-815,-252.72727272727272,-2780,11,69013
20260315,501-522,-782.9090909090909,-17224,22,104445
20260315,523-539,55.1764705882353,938,17,45910
20260315,540-556,-51.294117647058826,-872,17,31213
20260315,557-573,633.7058823529412,10773,17,71497
20260315,574-590,512.2352941176471,8708,17,55680
20260315,591-607,211.58823529411765,3597,17,33269
20260315,608-623,-602.75,-9644,16,28478
20260315,624-640,-467.11764705882354,-7941,17,56484
20260315,641-657,203.94117647058823,3467,17,101279
20260315,658-674,668.4705882352941,11364,17,105862
20260315,675-691,-27.470588235294116,-467,17,58301
20260315,692-700,-113.88888888888889,-1025,9,15654
20260315,701-711,-781.4545454545455,-8596,11,37497
20260315,712-722,-22.727272727272727,-250,11,39767
20260315,723-733,-128.9090909090909,-1418,11,39163
20260315,734-744,459.3636363636364,5053,11,55825
20260315,745-755,12.545454545454545,138,11,33080
20260315,805-815,-105.0,-1155,11,33595
20260316,501-522,-255.45454545454547,-5620,22,70718
20260316,523-539,206.88235294117646,3517,17,27929
20260316,540-556,-378.0,-6426,17,18392
20260316,557-573,-408.5882352941176,-6946,17,40629
20260316,574-590,-246.1764705882353,-4185,17,25411
20260316,591-607,-160.52941176470588,-2729,17,16520
20260316,608-623,680.5625,10889,16,26830
20260316,624-640,-549.4705882352941,-9341,17,29795
20260316,641-657,363.0,6171,17,83374
20260316,658-674,-322.5882352941176,-5484,17,76944
20260316,675-691,128.0,2176,17,65492
20260316,692-700,507.6666666666667,4569,9,3806
20260316,701-711,43.90909090909091,483,11,30157
20260316,712-722,-175.36363636363637,-1929,11,30170
20260316,723-733,188.1818181818182,2070,11,31618
20260316,734-744,-301.09090909090907,-3312,11,28277
20260316,745-755,-213.9090909090909,-2353,11,34059
20260316,805-815,680.6363636363636,7487,11,26231
20260317,501-522,108.0909090909091,2378,22,102538
20260317,523-539,-811.0588235294117,-13788,17,45738
20260317,540-556,161.0,2737,17,54608
20260317,557-573,692.4705882352941,11772,17,68277
20260317,574-590,384.1764705882353,6531,17,46752
20260317,591-607,96.6470588235294,1643,17,52525
20260317,608-623,-209.625,-3354,16,45273
20260317,624-640,-992.8823529411765,-16879,17,56014
20260317,641-657,242.05882352941177,4115,17,114109
20260317,658-674,-194.76470588235293,-3311,17,103513
20260317,675-691,-154.7058823529412,-2630,17,93565
20260317,692-700,-995.4444444444445,-8959,9,17036
20260317,701-711,92.9090909090909,1022,11,36403
20260317,712-722,-184.63636363636363,-2031,11,48057
20260317,723-733,422.27272727272725,4645,11,65130
20260317,734-744,209.72727272727272,2307,11,61245
20260317,745-755,-254.8181818181818,-2803,11,46182
20260317,805-815,-596.1818181818181,-6558,11,37513
20260318,501-522,925.3636363636364,20358,22,95694
20260318,523-539,-704.5294117647059,-11977,17,55165
20260318,540-556,-177.47058823529412,-3017,17,44632
20260318,557-573,529.8823529411765,9008,17,74040
20260318,574-590,3358.176470588235,57089,17,87068
20260318,591-607,-840.3529411764706,-14286,17,32527
20260318,608-623,-626.0625,-10017,16,60236
20260318,624-640,-128.52941176470588,-2185,17,63005
20260318,641-657,366.5882352941176,6232,17,113050
20260318,658-674,94.94117647058823,1614,17,117552
20260318,675-691,-165.11764705882354,-2807,17,84263
20260318,692-700,-755.7777777777778,-6802,9,8574
20260318,701-711,9.0,99,11,40415
20260318,712-722,-496.90909090909093,-5466,11,62745
20260318,723-733,-644.9090909090909,-7094,11,49375
20260318,734-744,52.72727272727273,580,11,59449
20260318,745-755,-677.7272727272727,-7455,11,39936
20260318,805-815,75.81818181818181,834,11,38917
20260319,501-522,-956.0454545454545,-21033,22,67814
20260319,523-539,-284.05882352941177,-4829,17,25675
20260319,540-556,-282.7647058823529,-4807,17,20539
20260319,557-573,757.3529411764706,12875,17,45194
20260319,574-590,-567.8235294117648,-9653,17,32972
20260319,591-607,684.3529411764706,11634,17,24151
20260319,608-623,-184.375,-2950,16,24853
20260319,624-640,-114.0,-1938,17,30111
20260319,641-657,274.05882352941177,4659,17,82823
20260319,658-674,-220.8235294117647,-3754,17,79679
20260319,675-691,-211.88235294117646,-3602,17,46358
20260319,692-700,827.1111111111111,7444,9,6387
20260319,701-711,-131.54545454545453,-1447,11,33383
20260319,712-722,156.72727272727272,1724,11,48656
20260319,723-733,-386.27272727272725,-4249,11,27160
20260319,734-744,-204.45454545454547,-2249,11,25535
20260319,745-755,261.54545454545456,2877,11,25090
20260319,805-815,473.27272727272725,5206,11,20260
20260320,501-522,769.2272727272727,16923,22,88767
20260320,523-539,-452.11764705882354,-7686,17,33968
20260320,540-556,178.0,3026,17,28472
20260320,557-573,463.7647058823529,7884,17,51089
20260320,574-590,-169.76470588235293,-2886,17,58717
20260320,591-607,-365.88235294117646,-6220,17,44435
20260320,608-623,122.375,1958,16,40425
20260320,624-640,108.82352941176471,1850,17,48677
20260320,641-657,-240.52941176470588,-4089,17,94257
20260320,658-674,-258.11764705882354,-4388,17,104455
20260320,675-691,657.0,11169,17,84741
20260320,692-700,803.6666666666666,7233,9,15384
20260320,701-711,-111.0,-1221,11,40988
20260320,712-722,-13.818181818181818,-152,11,52102
20260320,723-733,-76.45454545454545,-841,11,47634
20260320,734-744,373.45454545454544,4108,11,52364
20260320,745-755,97.0909090909091,1068,11,33786
20260320,805-815,-267.6363636363636,-2944,11,26025
20260321,501-522,600.5909090909091,13213,22,96569
20260321,523-539,-785.4117647058823,-13352,17,45713
20260321,540-556,246.76470588235293,4195,17,29191
20260321,557-573,280.52941176470586,4769,17,60004
20260321,574-590,-571.5294117647059,-9716,17,60397
20260321,591-607,430.7647058823529,7323,17,29224
20260321,608-623,-1046.875,-16750,16,51950
20260321,624-640,-704.8235294117648,-11982,17,59727
20260321,641-657,295.7647058823529,5028,17,118020
20260321,658-674,-27.176470588235293,-462,17,123188
20260321,675-691,-337.47058823529414,-5737,17,84265
20260321,692-700,-595.0,-5355,9,11286
20260321,701-711,-368.72727272727275,-4056,11,30705
20260321,712-722,-26.545454545454547,-292,11,52132
20260321,723-733,1154.090909090909,12695,11,71974
20260321,734-744,-417.6363636363636,-4594,11,56647
20260321,745-755,-108.0,-1188,11,32725
20260321,805-815,-510.90909090909093,-5620,11,35288
20260322,501-522,407.72727272727275,8970,22,93098
