hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
ザシティ,ネオアイムジャグラーEX,full,31,9.0,0.0025114621966533307,0.0022575555555555556
ザシティ,ネオアイムジャグラーEX,recent60d,1,4.0,0.0031871823585149454,0.003097
ザシティ,ネオアイムジャグラーEX,recent60d,2,2.0,0.0025313082867039704,0.0025465
ザシティ,ネオアイムジャグラーEX,recent60d,3,6.0,0.002698824815523367,0.0026073333333333335
ザシティ,ネオアイムジャグラーEX,recent60d,4,6.0,0.002942519405408148,0.0028021666666666668
ザシティ,ネオアイムジャグラーEX,recent60d,5,2.0,0.002765705254839984,0.002712
ザシティ,ネオアイムジャグラーEX,recent60d,6,6.0,0.002723735408560311,0.0025703333333333333
ザシティ,ネオアイムジャグラーEX,recent60d,7,5.0,0.0022905027932960892,0.0022912
ザシティ,ネオアイムジャグラーEX,recent60d,8,6.0,0.0027563025210084035,0.0027698333333333338
ザシティ,ネオアイムジャグラーEX,recent60d,9,5.0,0.0025425141713904635,0.0025424
ザシティ,ネオアイムジャグラーEX,recent60d,10,4.0,0.0024151743638077287,0.00223325
ザシティ,ネオアイムジャグラーEX,recent60d,11,4.0,0.002796246815385571,0.00264425
ザシティ,ネオアイムジャグラーEX,recent60d,12,1.0,0.002860207365033965,0.00286
ザシティ,ネオアイムジャグラーEX,recent60d,13,2.0,0.0024102499048585563,0.0024965
ザシティ,ネオアイムジャグラーEX,recent60d,14,4.0,0.0024628856810563044,0.0025405000000000002
ザシティ,ネオアイムジャグラーEX,recent60d,15,6.0,0.0022012326903065715,0.0021636666666666666
ザシティ,ネオアイムジャグラーEX,recent60d,16,6.0,0.002394514385226572,0.0023493333333333335
