hall,segment,contrast,estimator,window_days,calendar_days,base_rate,n_days,n_days_in_group,n_per_day,mean_effect,daily_sd,mde,bootstrap_ci_halfwidth,detectability,reference_effect,reference_class,rb0_rate,gate
楽園蒲田店,JUG,weekday,payout,3.9154471544715443,28,0.13983739837398373,615,86.0,77.0,-0.11947746464754516,1.6323479137620973,2.309830312732723,1.5462861081184172,0.9957441407368608,2.3,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,weekday,payout,7.830894308943089,56,0.13983739837398373,615,86.0,77.0,-0.11947746464754516,1.6323479137620973,1.6332966775235525,1.0399837220622767,1.4081948684836123,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,payout,25.17073170731707,180,0.13983739837398373,615,86.0,77.0,-0.11947746464754516,1.6323479137620973,0.9110093610365818,0.5713763889056751,2.524672191494246,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,payout,51.040650406504064,365,0.13983739837398373,615,86.0,77.0,-0.11947746464754516,1.6323479137620973,0.6397534843328125,0.39780764219666587,3.595134776637643,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,last_digit,rb_rate,28.0,28,1.0,615,,8.0,-0.023074165794571378,0.36775059296065327,0.19459532269408575,0.13779521764403443,0.5549979234073461,0.108,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,last_digit,rb_rate,56.0,56,1.0,615,,8.0,-0.023074165794571378,0.36775059296065327,0.13759967226417252,0.09796153940683455,0.7848855903715729,0.108,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,last_digit,rb_rate,180.0,180,1.0,615,,8.0,-0.023074165794571378,0.36775059296065327,0.0767494302984151,0.0533678357463408,1.4071765689996298,0.108,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,last_digit,rb_rate,365.0,365,1.0,615,,8.0,-0.023074165794571378,0.36775059296065327,0.0538970482126558,0.037944519470370676,2.0038203126426515,0.108,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,section,rb_rate,28.0,28,1.0,614,,6.0,-0.35660250101072155,0.4622704487313095,0.24461052915945575,0.1882174804147051,0.44151819781068125,0.108,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,section,rb_rate,56.0,56,1.0,614,,6.0,-0.35660250101072155,0.4622704487313095,0.1729657639182809,0.1327352837206992,0.6244010233783923,0.108,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,section,rb_rate,180.0,180,1.0,614,,6.0,-0.35660250101072155,0.4622704487313095,0.09647569375290369,0.0732047040180242,1.1194529502592923,0.108,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,section,rb_rate,365.0,365,1.0,614,,6.0,-0.35660250101072155,0.4622704487313095,0.06774975524029449,0.051824335450022796,1.594101699953692,0.108,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,machine_name,rb_rate,28.0,28,1.0,615,,13.0,0.27915928783579214,0.3825848387862132,0.20244486776241166,0.16029819398961276,0.5334785771242583,0.108,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,machine_name,rb_rate,56.0,56,1.0,615,,13.0,0.27915928783579214,0.3825848387862132,0.1431501388112152,0.11311165277584827,0.7544526390046271,0.108,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,machine_name,rb_rate,180.0,180,1.0,615,,13.0,0.27915928783579214,0.3825848387862132,0.0798453326240986,0.06331368056460517,1.3526150677892457,0.108,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,machine_name,rb_rate,365.0,365,1.0,615,,13.0,0.27915928783579214,0.3825848387862132,0.05607113597148678,0.044425720172507455,1.926124700860707,0.108,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,rb_rate,28.0,28,1.0,614,,18.0,-0.05663302189414916,0.25891517471562175,0.13700503259167474,0.1061592206585092,0.7882922105633858,0.108,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,corner1,rb_rate,56.0,56,1.0,614,,18.0,-0.05663302189414916,0.25891517471562175,0.09687718760225716,0.07660484027149041,1.1148135352918078,0.108,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,rb_rate,180.0,180,1.0,614,,18.0,-0.05663302189414916,0.25891517471562175,0.0540355135665674,0.04215269422486063,1.9986855471809795,0.108,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,rb_rate,365.0,365,1.0,614,,18.0,-0.05663302189414916,0.25891517471562175,0.03794627098297875,0.02967739073216381,2.8461294668043844,0.108,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,rb_rate,10.289430894308943,28,0.367479674796748,615,226.0,81.0,0.018327226773058314,0.2535548134607421,0.2213269063226579,0.18288662618726564,1.2244331450823562,0.271,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,rb_rate,20.578861788617886,56,0.367479674796748,615,226.0,81.0,0.018327226773058314,0.2535548134607421,0.15650175631979116,0.12840034122902944,1.7316099599946115,0.271,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,rb_rate,66.14634146341464,180,0.367479674796748,615,226.0,81.0,0.018327226773058314,0.2535548134607421,0.0872925090634306,0.0742089706503581,3.1045046465909167,0.271,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,rb_rate,134.130081300813,365,0.367479674796748,615,226.0,81.0,0.018327226773058314,0.2535548134607421,0.06130089241447525,0.05149645340714597,4.420816554638079,0.271,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,strong_zorome,rb_rate,0.9560975609756098,28,0.03414634146341464,615,21.0,81.0,0.23070671578188762,0.13546199252567262,0.3879041139714918,0.2664424192101489,0.6986262590138876,0.271,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,strong_zorome,rb_rate,1.9121951219512197,56,0.03414634146341464,615,21.0,81.0,0.23070671578188762,0.13546199252567262,0.2742896294394013,0.1772279238512371,0.9880067305274185,0.271,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,strong_zorome,rb_rate,6.146341463414634,180,0.03414634146341464,615,21.0,81.0,0.23070671578188762,0.13546199252567262,0.15299144576319415,0.08393141152076097,1.7713408658119612,0.271,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,strong_zorome,rb_rate,12.463414634146343,365,0.03414634146341464,615,21.0,81.0,0.23070671578188762,0.13546199252567262,0.10743776593991299,0.06677258896528891,2.5223904986218995,0.271,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,rb_rate,4.052032520325203,28,0.14471544715447154,615,89.0,78.0,0.029294299257857315,0.20361044612670878,0.2832185048293979,0.21303070233045787,0.9568583809989466,0.271,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,weekday,rb_rate,8.104065040650406,56,0.14471544715447154,615,89.0,78.0,0.029294299257857315,0.20361044612670878,0.20026572532238224,0.15012655784108342,1.3532020996790723,0.271,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,rb_rate,26.048780487804876,180,0.14471544715447154,615,89.0,78.0,0.029294299257857315,0.20361044612670878,0.11170288470806014,0.08955038545451832,2.4260787956216987,0.271,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,rb_rate,52.82113821138211,365,0.14471544715447154,615,89.0,78.0,0.029294299257857315,0.20361044612670878,0.07844300262809081,0.0624678681283836,3.4547377193712068,0.271,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,last_digit,bonus_rate,28.0,28,1.0,615,,8.0,0.03343661090423694,0.5560574331432601,0.29423793655319824,0.17581662326240793,0.8326594553714319,0.245,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,last_digit,bonus_rate,56.0,56,1.0,615,,8.0,0.03343661090423694,0.5560574331432601,0.20805764021910358,0.12651946293412383,1.177558294624474,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,last_digit,bonus_rate,180.0,180,1.0,615,,8.0,0.03343661090423694,0.5560574331432601,0.11604900719088823,0.07138489376439543,2.1111770443412854,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,last_digit,bonus_rate,365.0,365,1.0,615,,8.0,0.03343661090423694,0.5560574331432601,0.08149505359556139,0.050239006220710446,3.006317428980056,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,section,bonus_rate,28.0,28,1.0,614,,6.0,-0.2947453542949361,0.7402735072458817,0.3917159204684348,0.28523423800368786,0.6254532614018239,0.245,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,section,bonus_rate,56.0,56,1.0,614,,6.0,-0.2947453542949361,0.7402735072458817,0.2769849836619606,0.199188866133451,0.8845244849049438,0.245,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,section,bonus_rate,180.0,180,1.0,614,,6.0,-0.2947453542949361,0.7402735072458817,0.1544948425201043,0.10936106725371958,1.5858134550227354,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,section,bonus_rate,365.0,365,1.0,614,,6.0,-0.2947453542949361,0.7402735072458817,0.10849352162663123,0.07897799917712486,2.2581993498481974,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,machine_name,bonus_rate,28.0,28,1.0,615,,13.0,0.39730668795790763,0.5586603276853569,0.2956152588826613,0.23034709014588584,0.8287799517725435,0.245,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,machine_name,bonus_rate,56.0,56,1.0,615,,13.0,0.39730668795790763,0.5586603276853569,0.20903155417814662,0.16350804291654997,1.1720718480196504,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,machine_name,bonus_rate,180.0,180,1.0,615,,13.0,0.39730668795790763,0.5586603276853569,0.11659223044343146,0.09026174411455751,2.1013407074227795,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,machine_name,bonus_rate,365.0,365,1.0,615,,13.0,0.39730668795790763,0.5586603276853569,0.08187653043152904,0.0651276178433616,2.992310479068069,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,bonus_rate,28.0,28,1.0,614,,18.0,-0.05512272681185284,0.39816100668219834,0.2106870010888447,0.17868604834099433,1.1628624392289197,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,bonus_rate,56.0,56,1.0,614,,18.0,-0.05512272681185284,0.39816100668219834,0.1489782071777796,0.1248173144706255,1.6445358327317974,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,bonus_rate,180.0,180,1.0,614,,18.0,-0.05512272681185284,0.39816100668219834,0.08309607384690672,0.07032729889336845,2.9483944145349077,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,bonus_rate,365.0,365,1.0,614,,18.0,-0.05512272681185284,0.39816100668219834,0.05835395886321808,0.04821215884682317,4.198515486743256,0.245,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,bonus_rate,10.289430894308943,28,0.367479674796748,615,226.0,81.0,0.03981536589767032,0.3425910031260652,0.2990462134042979,0.23101043226330714,1.4178410593240647,0.424,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,bonus_rate,20.578861788617886,56,0.367479674796748,615,226.0,81.0,0.03981536589767032,0.3425910031260652,0.21145760538633848,0.16314547165083199,2.005130055385528,0.424,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,bonus_rate,66.14634146341464,180,0.367479674796748,615,226.0,81.0,0.03981536589767032,0.3425910031260652,0.11794541715557734,0.09197268240693214,3.594883211449561,0.424,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,bonus_rate,134.130081300813,365,0.367479674796748,615,226.0,81.0,0.03981536589767032,0.3425910031260652,0.0828268015824897,0.06413101265357558,5.119115937100694,0.424,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,strong_zorome,bonus_rate,0.9560975609756098,28,0.03414634146341464,615,21.0,81.0,0.28880805385835817,0.21245808623265502,0.6083873724250582,0.3769538153579541,0.6969243926117628,0.424,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,strong_zorome,bonus_rate,1.9121951219512197,56,0.03414634146341464,615,21.0,81.0,0.28880805385835817,0.21245808623265502,0.4301948366300243,0.27499153876569066,0.9855999279801864,0.424,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,strong_zorome,bonus_rate,6.146341463414634,180,0.03414634146341464,615,21.0,81.0,0.28880805385835817,0.21245808623265502,0.23995121561979896,0.09293829249676648,1.767025846919755,0.424,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,strong_zorome,bonus_rate,12.463414634146343,365,0.03414634146341464,615,21.0,81.0,0.28880805385835817,0.21245808623265502,0.16850499328348412,0.07613040140430198,2.516245909025878,0.424,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,bonus_rate,4.052032520325203,28,0.14471544715447154,615,89.0,78.0,0.01980425956636278,0.29950798377383236,0.4166102720294822,0.29507444298114516,1.0177377478824978,0.424,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,weekday,bonus_rate,8.104065040650406,56,0.14471544715447154,615,89.0,78.0,0.01980425956636278,0.29950798377383236,0.29458794846401914,0.2073541870276085,1.439298525994478,0.424,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,bonus_rate,26.048780487804876,180,0.14471544715447154,615,89.0,78.0,0.01980425956636278,0.29950798377383236,0.16431330718568343,0.1237572504104856,2.580436163462134,0.424,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,bonus_rate,52.82113821138211,365,0.14471544715447154,615,89.0,78.0,0.01980425956636278,0.29950798377383236,0.11538850783561554,0.08650532632658701,3.6745427075288792,0.424,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,last_digit,payout_within_model,28.0,28,1.0,615,,8.0,-0.2392978568063034,3.6420993232763865,1.9272178119171912,1.2437584353473068,0.7004916577940008,1.35,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,last_digit,payout_within_model,56.0,56,1.0,615,,8.0,-0.2392978568063034,3.6420993232763865,1.3627487836301464,0.865821616461066,0.9906448027814888,1.35,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,last_digit,payout_within_model,180.0,180,1.0,615,,8.0,-0.2392978568063034,3.6420993232763865,0.7601049556475182,0.48006981888318956,1.7760705149592955,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,last_digit,payout_within_model,365.0,365,1.0,615,,8.0,-0.2392978568063034,3.6420993232763865,0.5337813359906969,0.3382273629879874,2.5291255219600424,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,section,payout_within_model,28.0,28,1.0,66,,4.5,1.1398115423297661,5.052212580459283,2.673379611705433,1.7756065565147048,0.5049787894278106,1.35,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,section,payout_within_model,56.0,56,1.0,66,,4.5,1.1398115423297661,5.052212580459283,1.8903648521227712,1.2580407533117668,0.714147852719557,1.35,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,section,payout_within_model,180.0,180,1.0,66,,4.5,1.1398115423297661,5.052212580459283,1.0543951382240808,0.7018738509996092,1.2803549172977096,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,section,payout_within_model,365.0,365,1.0,66,,4.5,1.1398115423297661,5.052212580459283,0.7404456994546146,0.5030732415213204,1.8232262014545577,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,machine_name,payout_within_model,28.0,28,1.0,615,,13.0,0.030843953449938014,3.5028839786125863,1.8535519757842798,1.3451764353345803,0.7283313430845577,1.35,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,machine_name,payout_within_model,56.0,56,1.0,615,,13.0,0.030843953449938014,3.5028839786125863,1.3106591713587876,0.9642890122341525,1.0300160632915931,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,machine_name,payout_within_model,180.0,180,1.0,615,,13.0,0.030843953449938014,3.5028839786125863,0.7310507580574483,0.5380819754279131,1.846657000380147,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,machine_name,payout_within_model,365.0,365,1.0,615,,13.0,0.030843953449938014,3.5028839786125863,0.513378116289868,0.3665116912012756,2.6296407212608015,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,payout_within_model,28.0,28,1.0,614,,18.0,-0.13938573729310375,2.600728653068206,1.3761762487156903,1.1600893769365466,0.980978999790093,1.35,position,0.008866357908791254,MARGINAL
楽園蒲田店,JUG,corner1,payout_within_model,56.0,56,1.0,614,,18.0,-0.13938573729310375,2.600728653068206,0.9731035575747294,0.7940950466067604,1.387313805906343,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,payout_within_model,180.0,180,1.0,614,,18.0,-0.13938573729310375,2.600728653068206,0.5427712322005843,0.4529998867995334,2.487235726415765,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,corner1,payout_within_model,365.0,365,1.0,614,,18.0,-0.13938573729310375,2.600728653068206,0.3811594060908825,0.31938109268289594,3.541825226997311,1.35,position,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,payout_within_model,10.289430894308943,28,0.367479674796748,615,226.0,81.0,0.1636744816167801,1.9033571950315908,1.6614323106452802,1.2299121922482665,1.3843477012353922,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,payout_within_model,20.578861788617886,56,0.367479674796748,615,226.0,81.0,0.1636744816167801,1.9033571950315908,1.1748100533397123,0.850371854208379,1.957763294127109,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,payout_within_model,66.14634146341464,180,0.367479674796748,615,226.0,81.0,0.1636744816167801,1.9033571950315908,0.6552777402664682,0.48903114105176226,3.509962049168199,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,dd_event,payout_within_model,134.130081300813,365,0.367479674796748,615,226.0,81.0,0.1636744816167801,1.9033571950315908,0.4601667507172531,0.3409548429705074,4.998188149002582,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,strong_zorome,payout_within_model,0.9560975609756098,28,0.03414634146341464,615,21.0,81.0,1.3518258056868102,1.2429816602756154,3.559357799352083,2.1379136650856454,0.6461839830821935,2.3,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,strong_zorome,payout_within_model,1.9121951219512197,56,0.03414634146341464,615,21.0,81.0,1.3518258056868102,1.2429816602756154,2.516846036591085,1.4923091908498785,0.9138421526631045,2.3,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,strong_zorome,payout_within_model,6.146341463414634,180,0.03414634146341464,615,21.0,81.0,1.3518258056868102,1.2429816602756154,1.4038296478376535,0.4823849858987057,1.6383754279180065,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,strong_zorome,payout_within_model,12.463414634146343,365,0.03414634146341464,615,21.0,81.0,1.3518258056868102,1.2429816602756154,0.9858349947051535,0.41686677445227954,2.333047632061277,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,payout_within_model,4.006504065040651,28,0.14308943089430895,615,88.0,81.0,0.2909010215948775,1.6359432457598604,2.2884607625601414,1.5777395077966725,1.0050423575656806,2.3,calendar,0.008866357908791254,INSUFFICIENT_DATA
楽園蒲田店,JUG,weekday,payout_within_model,8.013008130081301,56,0.14308943089430895,615,88.0,81.0,0.2909010215948775,1.6359432457598604,1.6181861236856137,1.136355542045618,1.4213445328288152,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,payout_within_model,25.75609756097561,180,0.14308943089430895,615,88.0,81.0,0.2909010215948775,1.6359432457598604,0.9025810967865856,0.6200586571551501,2.548247474037042,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,JUG,weekday,payout_within_model,52.22764227642276,365,0.14308943089430895,615,88.0,81.0,0.2909010215948775,1.6359432457598604,0.6338347620326623,0.44838405232923567,3.628705993694738,2.3,calendar,0.008866357908791254,DETECTABLE
楽園蒲田店,BT,last_digit,payout,28.0,28,1.0,615,,6.0,0.07710149523126182,5.626837316715998,2.977442441569703,2.133518303257281,0.453409268690441,1.35,position,0.28806506525439757,MARGINAL
楽園蒲田店,BT,last_digit,payout,56.0,56,1.0,615,,6.0,0.07710149523126182,5.626837316715998,2.1053697410265677,1.5042796640847413,0.6412175370876884,1.35,position,0.28806506525439757,MARGINAL
楽園蒲田店,BT,last_digit,payout,180.0,180,1.0,615,,6.0,0.07710149523126182,5.626837316715998,1.1743191355942186,0.8355848944253437,1.1496023177012142,1.35,position,0.28806506525439757,DETECTABLE
楽園蒲田店,BT,last_digit,payout,365.0,365,1.0,615,,6.0,0.07710149523126182,5.626837316715998,0.8246619528258946,0.5917801611736815,1.6370344180108145,1.35,position,0.28806506525439757,DETECTABLE
楽園蒲田店,BT,section,payout,28.0,28,1.0,16,,2.0,-5.10024788359384,7.799870158568813,4.127303339633402,1.9438112030959362,0.32709008495603104,1.35,position,0.28806506525439757,UNDETECTABLE
楽園蒲田店,BT,section,payout,56.0,56,1.0,16,,2.0,-5.10024788359384,7.799870158568813,2.918444179468663,1.3808361758103982,0.4625752342625869,1.35,position,0.28806506525439757,MARGINAL
楽園蒲田店,BT,section,payout,180.0,180,1.0,16,,2.0,-5.10024788359384,7.799870158568813,1.62783038975498,0.7873324511826145,0.8293247309403047,1.35,position,0.28806506525439757,MARGINAL
楽園蒲田店,BT,section,payout,365.0,365,1.0,16,,2.0,-5.10024788359384,7.799870158568813,1.1431388175458832,0.545414378910908,1.1809589345397362,1.35,position,0.28806506525439757,DETECTABLE
